title,normal_price,discount_price,product_url,image_url,status,error_message
"Complemento Alimentar Sustagen Adultos+ Sabor Morango Lata 400g","9499","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=b10619ec-9f66-4442-b7e5-388a5001f09e","","success",""
"Detergente Para Lava Louças em Pó Finish 1kg","7236","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=40023f3f-3362-4d2a-b2bf-0e3c63c9869f","","success",""
"Gel Lubrificante Íntimo a Base de Água - 50g K-Med","2081","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=44bbe1ee-ad61-4a6c-89a0-cb9d9939d4ee","","success",""
"Limpador para Limpeza Pesada Cloro Ativo Veja 1l","1887","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=754c59fe-d1e1-407c-8571-2ed7a9ea8d5b","","success",""
"Fórmula Infantil Ninho Fases 1+ Nestlé 1 a 3 Anos 800g","5554","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=f0a0df37-6b1c-4791-890e-199312fef696","","success",""
"Fórmula Infantil Para Lactentes 6 A 12 Meses Nan Supreme Pro Lata 800g","13959","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=c039e0a2-c291-4ba1-bd0d-828ac00d42d8","","success",""
"Limpador Veja Limpeza Pesada Original 500ml Oferta","1149","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=877bf601-cfc0-442b-8722-9c093d3d54d2","","success",""
"Tira Manchas em Pó Vanish Roupas Brancas 400g","2896","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=6f11274e-ddbc-4df2-9010-431facfb9bac","","success",""
"Pedra Perfumada Frutal Harpic 20g","491","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=d8dad66b-d52f-4e6a-854d-438fed4d55cc","","success",""
"Desodorizador Sanitário Bloco Para Caixa Acoplada Acqua Marine Harpic Leve 3 Pague 2 Unidades","3799","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=9a8e3a2d-3f99-4b76-87e6-cc3db6254c14","","success",""
"Pastilha Adesiva Sanitária de Lavanda Embalagem Econômica Harpic com 5un","1757","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=847e3a82-2922-4cb3-a13f-44d137bf1c24","","success",""
"Bloco Sanitário Fresh Power 6 Pinho Campestre Harpic 39g","3174","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=1949f4c1-f6a6-451b-9b4a-8a09aac4dea7","","success",""
"Preservativo Largo com 56 Mm - Olla Large - 6 Unidades","2459","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=add24799-fbdd-4a0e-bf44-f04d6c7c0a58","","success",""
"Limpador Multiuso Power Fusion Limão Veja 500 Ml","1499","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=9b45033f-925f-41d8-98cb-d0b2457d3623","","success",""
"Fórmula Infantil Ninho Fases 1+ Nestlé 1 a 3 Anos 800g","5990","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=520fd90f-1707-422d-917e-803d204e4b83","","success",""
"Cera Fria Veet Pure & Fresh Pernas e Corpo 12un","4590","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=45891fff-b769-459c-987f-1eac9c52fc8e","","success",""
"Limpador Perfumado Águas Maranhenses Veja 1l","999","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=06a3d892-a059-466f-899e-25a4f7d59089","","success",""
"Limpador Desengordurante Limão Veja 500ml","1468","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=a91fb403-1b6a-40e8-9fac-51edf94920d1","","success",""
"Limpador Perfumado Concentrado Água Marinha Veja Gotas de Perfume Frasco 100ml","1549","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=5aa04797-c26a-4469-b030-cf8f031c583b","","success",""
"Limpador Veja Desengordura Rápido Limão 500ml Oferta","1242","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=5aca5e1a-b0cc-4dfb-8e78-5c4024b2bdd3","","success",""
"Fórmula Infantil Para Lactentes 0 A 6 Meses Nan Supreme Pro Lata 800g","12899","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=9af65dc3-feb7-442d-90eb-775ff26fec8c","","success",""
"Suplemento Alimentar Kids Chocolate Nutren 350g","3379","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=b1d89b52-2f2f-440b-9eac-4c825f93bf90","","success",""
"Limpador Multiuso Clássico Ypê 500ml","371","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=6f7f5ca2-44e1-408b-86b6-e4d2210614b8","","success",""
"Limpador Multiuso Perfumado Jojo Moderna E Poderosa Veja 500ml","1499","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=b1c76ade-4442-4aad-a9b5-c3e7b88a4a73","","success",""
"Fórmula Infantil Ninho Fases 1+ Nestlé 1 a 3 Anos 800g","5299","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=b607e8cf-abbc-4cc0-9795-3a46b7291935","","success",""
"Complemento Alimentar Sabor Chocolate Sustagen Kids 900g","8959","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=cedb2b38-74c5-43b4-b1df-7ff7f75f3960","","success",""
"Bloco Sanitário Caixa Acoplada Harpic Marine 2un","3399","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=981854d4-d263-4794-9c9c-f193c922dff9","","success",""
"Desinfetante Sanitário Líquido Power Plus Marine Harpic 500ml","1899","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=eb82499e-11e6-4daf-999d-a45b0aca7f9f","","success",""
"Complemento Alimentar Sustagen Kids Sabor Baunilha - Sachê 700g","6999","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=f56f27d6-9c9c-412c-9073-39d5bc06147d","","success",""
"Preservativo Ultra Fino Para uma Sensibilidade Maior Jontex","2259","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=056c7fb6-0508-4447-a030-4d510c05cf7b","","success",""
"Limpador Veja Antibac Oxi Ativo 500ml Spray Oferta","2888","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=ac1c1967-3ca8-472b-9291-f07a7718b7ce","","success",""
"Gel Lubrificante Íntimo a Base de Água - 50g K-Med","1999","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=efebaef8-6f83-4507-8438-a2f07be1e0e4","","success",""
"Luftal Gotas Simeticona Antigases 75mg/Ml 30ml","6655","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=8ce4d913-db8b-4c32-a50e-bb826dc4a0bf","","success",""
"Limpador Perfumado Veja Gotas de Perfume Cereja 100ml","1231","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=cd2657ea-09ca-49bd-a38b-9ea96a198bc8","","success",""
"Limpador Veja Limpeza Pesada Cloro Ativo 500ml Oferta","1149","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=238ceb25-6561-4d98-b8c3-56c4cb30af8f","","success",""
"Tira Limo Veja X14 400ml Refil","1449","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=34b14ec7-2602-41ba-9a8a-b96d130e0c9b","","success",""
"Desinfetante Multiuso Power Fusion Coco Veja 500ml","1163","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=0dd4c274-69a0-4795-bab5-bf1981a6ad02","","success",""
"Tira Manchas Líquido Vanish Roupas Brancas 500ml","2327","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=9cf4c4f4-c13e-49d5-9072-b0dd2420d970","","success",""
"Desodorizador Sanitário Harpic Click Gel Flores de Verão 3un","1949","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=6a1940b4-1ca8-4a47-b6ae-dfae75869142","","success",""
"Multiuso Cremoso Original Cif 250ml","1400","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=b986f1f7-bc06-4662-818b-057887f968de","","success",""
"Limpador Multiuso Power Fusion Limão Veja 500 Ml","731","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=fdfe0207-4c39-4eba-a8c2-51f70c321ea9","","success",""
"Tira Manchas Líquido Multiuso Para Roupas Coloridas Vanish Embalagem Econômica 1,2l","3581","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=258eb7b7-0530-4146-a86c-44c5bbdaee95","","success",""
"Limpador Mult.Veja L+P- Gold Original 750ml","829","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=71050c42-3ebd-4b61-8db8-f2f35af3e5b2","","success",""
"Tira Manchas Gel Multiuso Para Roupas Brancas Crystal White Vanish 3l","6929","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=792a4e50-10f6-481e-93d1-78577fd6c25a","","success",""
"Detergente Para Lava Louças Em Tablete Finish","4099","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=0c0ae983-801f-4145-bcc8-e577de13643f","","success",""
"Gel Lubrificante Íntimo -100g Jontex Naturals Original H2O","6099","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=021452ab-b16c-4c47-987f-46f3f5941c4e","","success",""
"Complemento Alimentar Nutren Beauty Vanilla 400g","8399","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=75535f7e-c485-4069-a65f-5042893c6f40","","success",""
"Super Desengordurante Power Gel Limão Veja 500g","2399","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=6ace81bd-5dac-41d3-a9ba-00335a729d45","","success",""
"Tira Manchas Líquido Vanish Roupas Brancas 500ml","1949","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=35684a99-3620-4ad6-9bcc-cef23a4b1a2a","","success",""
"Advil Mulher Ibuprofeno 400mg, Analgésico Para Cólicas Menstruais, 10 Cápsulas","3253","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=0b3b7f07-9e08-4546-8a51-26288d0985d6","","success",""
"Preservativo Prudence Ultra Sensível Leve 8 Pague 6","1122","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=87c2ac26-bbc3-4fd8-80ae-0c94adf3f3d3","","success",""
"Tira Manchas em Pó Vanish Roupas Brancas 400g","2596","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=36be3287-2435-4a6c-b95a-e9fa085f2d68","","success",""
"Detergente Para Lava Louças em Tabletes Finish Com 30un","5649","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=6b47d674-e6d6-404d-b635-c32ff989d382","","success",""
"Pomada Para Assadura Bebê Nistatina + Óxido de Zinco 60g Neo Química","2074","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=ea1a9244-117b-4016-a8c1-30aa019a26b1","","success",""
"Limpador Multiuso Power Fusion Limão Veja 500 Ml","1199","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=fffe880a-48c8-454f-86ea-671d87cee7b8","","success",""
"Tira Manchas Líquido Vanish Roupas Coloridas 500ml Refil","1841","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=90306bf5-901c-4134-af68-6b4de3d2326c","","success",""
"Simeticona 125mg com 10 Cápsulas Gelatinosas Genérico Medley","1229","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=759367f3-cd43-4e30-8a1e-3349e4df4461","","success",""
"Pastilha Adesiva Sanitária Pinho Harpic 5un Embalagem Econômica","1660","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=31c217ed-2171-4ff2-846d-778bdbc6337d","","success",""
"Detergente Para Lava Louças em Pó Finish 700g","5354","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=55fcd42b-dac1-434f-aaeb-e61ae10bb557","","success",""
"Sustagen Senior Complemento Alimentar 50+ Sem Sabor Lata 370g","9999","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=476ddbd6-acc6-4289-9059-8e1792acfe35","","success",""
"Preservativo prudence lubrificado leve 8 pague 6","1449","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=389224a0-89f5-4711-85a2-f1f67ca5d2d1","","success",""
"Super Desengordurante Power Gel Limão Veja 500g","1899","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=c6c5fb3e-a1ec-4596-b6b3-f0dfc1a818de","","success",""
"Dorflex uno para enxaqueca dipirona monoidratada 1g 10 comprimidos","2033","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=6213cd8a-298d-447f-8c14-643f2e7eeb20","","success",""
"Tira Manchas Em Pó Oxi Action Para Roupas Coloridas Refil Econômico Vanish 400g","2519","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=8b3694db-a577-4e98-8807-2bfa8d8415c9","","success",""
"Pedra Perfumada Harpic Flores da Primavera 1un","496","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=3f92e139-e8d4-46d7-a23d-02eae72de45a","","success",""
"Limpador Desengordurante Cozinha Lavanda Veja Sachê 400ml","1308","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=f2fafaa6-a98c-4ffa-9b92-d9fe32c3b123","","success",""
"Naldecon Multi Blister 4 Comprimidos","1200","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=52fa22f7-f86f-4923-b2f5-122412041580","","success",""
"Preservativo Íntimo Mais Fino - 16 Unidades Olla Sensitive","5199","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=36aea06b-1d64-4e40-8cb4-805bd277ef3b","","success",""
"Preservativo Extra Fino Leve 8 Pague 6 - Olla Sensitive","2982","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=64525c81-2cad-47e1-a51c-ec0dd564b2c3","","success",""
"Limpador Multiuso Original Veja Gold 500ml Com 3un","1549","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=d6a895a3-0488-486a-930a-b50e0366dfbd","","success",""
"Detergente Para Lava Louças em Pó Finish 1kg","5590","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=7a8d9dc0-14d0-4860-84f0-c99d0ad6d677","","success",""
"Folhas Depilatórias Depiroll Corporal Óleo de Argan e Jojoba com 8 Pares","3559","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=114c55ae-f5a4-4d5a-a892-ca0e592fc596","","success",""
"Preservativo Camisinha Jontex Pele com Pele - 12 Unidades","8299","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=c1b49d15-a325-4e16-8402-f79d17770a8c","","success",""
"Fórmula Infantil Para Lactentes 6 A 12 Meses Nan Supreme Pro Lata 800g","12999","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=7dc05675-7e7d-40db-a392-c20b84279ddd","","success",""
"Lava Louça em Pó Ypê 450g","2799","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=7921b738-4efa-4468-a167-6302af989c01","","success",""
"Tira Manchas Em Pó Crystal White Oxi Action Para Roupas Brancas Refil Econômico Vanish 1kg","4999","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=3863adf2-5991-43d1-83b6-99aa50e13df3","","success",""
"Naldecon Multi 16 Comprimidos Alívio Completo de Gripe E Resfriado","3699","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=546f1868-4a80-4b11-ae08-0a434ed3e8ad","","success",""
"Tira Manchas em Pó Vanish Multi Power Oxi Action Refil Econômico Para Roupas Coloridas 1kg","3389","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=9c994826-4932-4fc1-9e89-a2bf61eb467d","","success",""
"Tira Manchas Líquido Crystal White Para Roupas Brancas Refil Econômico Vanish 500ml","1531","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=08f3c7f5-e103-4d5f-b7ff-930c801141f7","","success",""
"Preservativo Camisinha Jontex Sensitive Leve 8 Pague 7","2338","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=b4bcae77-4cbc-4557-87da-c7bac4a43dc4","","success",""
"Limpador Perfumado Veja Águas do Maranhão 2L","1899","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=50a8b3ae-b6e3-4070-b6e1-b3a05b836ede","","success",""
"Suplemento Alimentar Nutren Senior Chocolate 370g","10069","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=e3ecc3a5-5acd-410c-ad28-5f59e9ab717e","","success",""
"Limpador Perfumado Veja Gotas de Perfume Alecrim 100ml","1165","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=ae6d6d21-858d-4994-b832-2ef1451ee368","","success",""
"Desinfetante Sanitário em Gel Harpic Marine 750ml","1129","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=08645e87-a10d-4f34-aad2-7eac793b7ce4","","success",""
"Limpador Mult.Veja L+P- Gold Original 750ml","849","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=26f3087c-274b-49fd-b8c9-4d1b2a077232","","success",""
"Complemento alimentar sustagen adultos+ sabor morango lata 400g","8899","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=54417609-98d2-4eff-b597-86f56a656b5d","","success",""
"Tira Manchas Em Pó Crystal White Oxi Action Para Roupas Brancas Vanish 240g Refil Econômico","2089","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=036ce159-925b-4ed4-81e5-3f7dfca8b401","","success",""
"Limpador Cozinha Removedor de Gorduras Cif 500ml","1604","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=9eeec3f6-658b-4380-88cb-fcbcdea27927","","success",""
"Limpador Tradicional Fresh Ajax 500ml","935","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=8d256ff6-208b-4009-9b71-aeb3a565f6e5","","success",""
"Pedra Sanitária Harpic Aroma Plus Cloro 1un","519","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=044d1701-d3cd-40a7-bca3-1771bd788982","","success",""
"Vanish Liquido Gel Mult-Uso Pink Sache 200ml","829","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=513edfd8-dfff-4360-8b80-3849b5714d87","","success",""
"Limpador Desengordurante Limão Veja 500ml","1494","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=9d11abe6-234e-4035-ad0b-b888e2cc5a8e","","success",""
"Limpa Vidros Veja Vidrex Tradicional 500ml Spray","2299","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=ba5d8f16-38ad-4935-8093-8782999ccce0","","success",""
"Limpador Cozinha Cozinha Lavanda Trigger Promo Veja 500ml","2666","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=a3805a4c-c3c1-4dee-bdc4-59a990e13d3e","","success",""
"Tira Manchas em Barra Vanish Roupas Brancas 75g","666","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=2c918ec8-92d3-4c02-b1e0-542412202141","","success",""
